t,x,y,yaw,act_vx,act_wz,closest_i,cte,target_x,target_y,dist_target,dist_goal,desired_yaw,heading_err,heading_err_deg,cmd_vx,cmd_wz,wz_sat,at_goal
1789855320.3933,25.6953,-44.2605,-1.1081,0.7963,0.0000,73,-0.0044,26.4571,-45.7724,1.6930,37.2351,-1.1041,0.0040,0.2284,0.7970,0.0040,0,0
1789855320.4435,25.7096,-44.2890,-1.1081,0.7963,0.0000,73,-0.0046,26.4571,-45.7724,1.6611,37.2033,-1.1040,0.0041,0.2329,0.7970,0.0041,0,0
1789855320.4941,25.7167,-44.3032,-1.1081,0.7963,0.0000,73,-0.0047,26.4571,-45.7724,1.6452,37.1874,-1.1040,0.0041,0.2352,0.7970,0.0041,0,0
1789855320.5437,25.7380,-44.3460,-1.1081,0.7963,0.0000,73,-0.0049,26.4571,-45.7724,1.5974,37.1396,-1.1038,0.0042,0.2423,0.7969,0.0042,0,0
1789855320.5933,25.7522,-44.3745,-1.1081,0.7963,0.0000,73,-0.0051,26.4571,-45.7724,1.5656,37.1077,-1.1037,0.0043,0.2473,0.7968,0.0043,0,0
1789855320.6435,25.7664,-44.4030,-1.1081,0.7963,0.0000,73,-0.0053,26.4571,-45.7724,1.5337,37.0759,-1.1037,0.0044,0.2525,0.7967,0.0044,0,0
1789855320.6933,25.7806,-44.4315,-1.1081,0.7963,0.0000,74,-0.0066,26.7236,-46.3125,2.1041,37.0440,-1.1061,0.0020,0.1138,0.7985,0.0020,0,0
1789855320.7440,25.7949,-44.4600,-1.1081,0.7963,0.0000,74,-0.0067,26.7236,-46.3125,2.0723,37.0122,-1.1060,0.0020,0.1156,0.7985,0.0020,0,0
1789855320.7966,25.8091,-44.4885,-1.1081,0.7963,0.0000,74,-0.0067,26.7236,-46.3125,2.0404,36.9803,-1.1060,0.0021,0.1175,0.7985,0.0021,0,0
1789855320.8432,25.8233,-44.5170,-1.1081,0.7963,0.0000,74,-0.0067,26.7236,-46.3125,2.0086,36.9485,-1.1060,0.0021,0.1194,0.7985,0.0021,0,0
1789855320.8967,25.8375,-44.5455,-1.1081,0.7963,0.0000,74,-0.0068,26.7236,-46.3125,1.9767,36.9166,-1.1059,0.0021,0.1214,0.7984,0.0021,0,0
1789855320.9434,25.8517,-44.5740,-1.1081,0.7963,0.0000,74,-0.0068,26.7236,-46.3125,1.9448,36.8848,-1.1059,0.0022,0.1235,0.7984,0.0022,0,0
1789855320.9934,25.8659,-44.6025,-1.1081,0.7963,0.0000,74,-0.0069,26.7236,-46.3125,1.9130,36.8529,-1.1059,0.0022,0.1256,0.7984,0.0022,0,0
1789855321.0473,25.8873,-44.6453,-1.1081,0.7963,0.0000,74,-0.0069,26.7236,-46.3125,1.8652,36.8052,-1.1058,0.0023,0.1289,0.7983,0.0023,0,0
1789855321.0982,25.8944,-44.6595,-1.1081,0.7963,0.0000,74,-0.0069,26.7236,-46.3125,1.8493,36.7892,-1.1058,0.0023,0.1301,0.7983,0.0023,0,0
1789855321.1433,25.9086,-44.6880,-1.1081,0.7963,0.0000,74,-0.0070,26.7236,-46.3125,1.8174,36.7574,-1.1058,0.0023,0.1324,0.7983,0.0023,0,0
1789855321.1933,25.9228,-44.7165,-1.1081,0.7963,0.0000,74,-0.0070,26.7236,-46.3125,1.7856,36.7255,-1.1057,0.0024,0.1349,0.7983,0.0024,0,0
1789855321.2432,25.9370,-44.7451,-1.1081,0.7963,0.0000,74,-0.0070,26.7236,-46.3125,1.7537,36.6937,-1.1057,0.0024,0.1374,0.7982,0.0024,0,0
1789855321.2988,25.9583,-44.7877,-1.1077,0.7935,0.0082,74,-0.0070,26.7236,-46.3125,1.7061,36.6460,-1.1056,0.0021,0.1207,0.7984,0.0021,0,0
1789855321.3436,25.9726,-44.8161,-1.1077,0.7956,0.0021,74,-0.0071,26.7236,-46.3125,1.6742,36.6142,-1.1056,0.0021,0.1177,0.7985,0.0021,0,0
1789855321.3935,25.9868,-44.8446,-1.1077,0.7963,0.0000,74,-0.0071,26.7236,-46.3125,1.6424,36.5824,-1.1056,0.0021,0.1201,0.7984,0.0021,0,0
1789855321.4436,26.0009,-44.8729,-1.1077,0.7906,-0.0000,74,-0.0071,26.7236,-46.3125,1.6108,36.5507,-1.1055,0.0021,0.1225,0.7984,0.0021,0,0
1789855321.4936,26.0151,-44.9014,-1.1077,0.7949,-0.0000,74,-0.0071,26.7236,-46.3125,1.5790,36.5189,-1.1055,0.0022,0.1251,0.7984,0.0022,0,0
1789855321.5434,26.0292,-44.9296,-1.1077,0.7892,-0.0000,74,-0.0072,26.7236,-46.3125,1.5474,36.4874,-1.1054,0.0022,0.1278,0.7983,0.0022,0,0
1789855321.5933,26.0433,-44.9579,-1.1077,0.7892,-0.0000,74,-0.0072,26.7236,-46.3125,1.5158,36.4558,-1.1054,0.0023,0.1305,0.7983,0.0023,0,0
1789855321.6433,26.0573,-44.9859,-1.1077,0.7835,-0.0000,75,-0.0079,26.9888,-46.8538,2.0873,36.4245,-1.1082,-0.0006,-0.0320,0.7996,-0.0006,0,0
1789855321.6938,26.0713,-45.0139,-1.1077,0.7821,-0.0000,75,-0.0079,26.9888,-46.8538,2.0560,36.3932,-1.1082,-0.0006,-0.0324,0.7996,-0.0006,0,0
1789855321.7434,26.0923,-45.0559,-1.1077,0.7821,-0.0001,75,-0.0078,26.9888,-46.8538,2.0091,36.3463,-1.1082,-0.0006,-0.0329,0.7996,-0.0006,0,0
1789855321.7936,26.1062,-45.0839,-1.1077,0.7821,0.0000,75,-0.0077,26.9888,-46.8538,1.9778,36.3150,-1.1082,-0.0006,-0.0333,0.7996,-0.0006,0,0
1789855321.8434,26.1132,-45.0979,-1.1077,0.7821,0.0000,75,-0.0077,26.9888,-46.8538,1.9621,36.2993,-1.1082,-0.0006,-0.0335,0.7996,-0.0006,0,0
1789855321.8934,26.1341,-45.1397,-1.1079,0.7781,-0.0049,75,-0.0077,26.9888,-46.8538,1.9154,36.2526,-1.1082,-0.0004,-0.0216,0.7997,-0.0004,0,0
1789855321.9433,26.1479,-45.1676,-1.1081,0.7768,-0.0053,75,-0.0077,26.9888,-46.8538,1.8843,36.2215,-1.1082,-0.0001,-0.0080,0.7999,-0.0001,0,0
1789855321.9934,26.1616,-45.1950,-1.1081,0.7680,-0.0005,75,-0.0076,26.9888,-46.8538,1.8536,36.1908,-1.1082,-0.0001,-0.0069,0.7999,-0.0001,0,0
1789855322.0437,26.1822,-45.2363,-1.1081,0.7678,0.0000,75,-0.0076,26.9888,-46.8538,1.8075,36.1447,-1.1082,-0.0001,-0.0076,0.7999,-0.0001,0,0
1789855322.0938,26.1890,-45.2500,-1.1081,0.7678,0.0000,75,-0.0075,26.9888,-46.8538,1.7922,36.1294,-1.1082,-0.0001,-0.0079,0.7999,-0.0001,0,0
1789855322.1435,26.2096,-45.2912,-1.1080,0.7677,0.0003,75,-0.0075,26.9888,-46.8538,1.7461,36.0833,-1.1082,-0.0002,-0.0094,0.7999,-0.0002,0,0
1789855322.1941,26.2164,-45.3050,-1.1080,0.7677,0.0005,75,-0.0075,26.9888,-46.8538,1.7307,36.0680,-1.1082,-0.0002,-0.0101,0.7999,-0.0002,0,0
1789855322.2478,26.2370,-45.3462,-1.1080,0.7679,0.0000,75,-0.0074,26.9888,-46.8538,1.6847,36.0219,-1.1082,-0.0002,-0.0105,0.7999,-0.0002,0,0
1789855322.2934,26.2507,-45.3737,-1.1080,0.7679,0.0000,75,-0.0073,26.9888,-46.8538,1.6539,35.9912,-1.1082,-0.0002,-0.0106,0.7999,-0.0002,0,0
1789855322.3535,26.2644,-45.4012,-1.1080,0.7679,0.0000,75,-0.0073,26.9888,-46.8538,1.6232,35.9605,-1.1082,-0.0002,-0.0107,0.7999,-0.0002,0,0
1789855322.3967,26.2781,-45.4287,-1.1080,0.7679,0.0000,75,-0.0073,26.9888,-46.8538,1.5925,35.9298,-1.1082,-0.0002,-0.0109,0.7999,-0.0002,0,0
1789855322.4434,26.2918,-45.4561,-1.1080,0.7679,0.0000,75,-0.0072,26.9888,-46.8538,1.5618,35.8991,-1.1082,-0.0002,-0.0110,0.7999,-0.0002,0,0
1789855322.4962,26.3056,-45.4836,-1.1080,0.7679,0.0000,75,-0.0072,26.9888,-46.8538,1.5311,35.8683,-1.1082,-0.0002,-0.0112,0.7999,-0.0002,0,0
1789855322.5435,26.3261,-45.5249,-1.1080,0.7679,0.0000,76,-0.0079,27.2672,-47.4056,2.1031,35.8223,-1.1069,0.0012,0.0665,0.7991,0.0012,0,0
1789855322.5935,26.3330,-45.5386,-1.1080,0.7679,0.0000,76,-0.0078,27.2672,-47.4056,2.0877,35.8069,-1.1069,0.0012,0.0670,0.7991,0.0012,0,0
1789855322.6436,26.3467,-45.5659,-1.1077,0.7650,0.0083,76,-0.0076,27.2672,-47.4056,2.0571,35.7763,-1.1069,0.0008,0.0465,0.7994,0.0008,0,0
1789855322.6961,26.3605,-45.5932,-1.1073,0.7644,0.0104,76,-0.0074,27.2672,-47.4056,2.0265,35.7458,-1.1069,0.0004,0.0205,0.7997,0.0004,0,0
1789855322.7433,26.3742,-45.6207,-1.1072,0.7672,0.0021,76,-0.0072,27.2672,-47.4056,1.9958,35.7151,-1.1069,0.0003,0.0154,0.7998,0.0003,0,0
1789855322.7936,26.3878,-45.6480,-1.1074,0.7639,-0.0049,76,-0.0071,27.2672,-47.4056,1.9653,35.6845,-1.1069,0.0005,0.0284,0.7996,0.0005,0,0
1789855322.8435,26.4081,-45.6888,-1.1076,0.7570,-0.0055,76,-0.0069,27.2672,-47.4056,1.9197,35.6389,-1.1069,0.0008,0.0444,0.7994,0.0008,0,0
1789855322.8955,26.4216,-45.7158,-1.1076,0.7536,0.0000,76,-0.0068,27.2672,-47.4056,1.8895,35.6088,-1.1068,0.0008,0.0449,0.7994,0.0008,0,0
1789855322.9444,26.4352,-45.7430,-1.1076,0.7608,-0.0000,76,-0.0066,27.2672,-47.4056,1.8591,35.5784,-1.1068,0.0008,0.0456,0.7994,0.0008,0,0
1789855322.9935,26.4487,-45.7700,-1.1076,0.7536,0.0003,76,-0.0065,27.2672,-47.4056,1.8290,35.5482,-1.1068,0.0008,0.0458,0.7994,0.0008,0,0
1789855323.0437,26.4621,-45.7970,-1.1076,0.7535,0.0004,76,-0.0064,27.2672,-47.4056,1.7988,35.5181,-1.1068,0.0008,0.0455,0.7994,0.0008,0,0
1789855323.0937,26.4823,-45.8374,-1.1076,0.7536,0.0002,76,-0.0061,27.2672,-47.4056,1.7536,35.4729,-1.1068,0.0008,0.0455,0.7994,0.0008,0,0
1789855323.1437,26.4958,-45.8644,-1.1076,0.7540,-0.0009,76,-0.0060,27.2672,-47.4056,1.7235,35.4427,-1.1068,0.0009,0.0487,0.7994,0.0009,0,0
1789855323.1958,26.5160,-45.9049,-1.1076,0.7537,0.0000,76,-0.0058,27.2672,-47.4056,1.6782,35.3975,-1.1067,0.0009,0.0502,0.7993,0.0009,0,0
1789855323.2437,26.5227,-45.9183,-1.1076,0.7537,0.0000,76,-0.0057,27.2672,-47.4056,1.6632,35.3824,-1.1067,0.0009,0.0507,0.7993,0.0009,0,0
1789855323.2938,26.5362,-45.9453,-1.1076,0.7537,0.0000,76,-0.0056,27.2672,-47.4056,1.6330,35.3523,-1.1067,0.0009,0.0517,0.7993,0.0009,0,0
1789855323.3431,26.5497,-45.9723,-1.1076,0.7537,0.0000,76,-0.0055,27.2672,-47.4056,1.6029,35.3222,-1.1067,0.0009,0.0528,0.7993,0.0009,0,0
1789855323.3936,26.5631,-45.9993,-1.1076,0.7536,0.0000,76,-0.0053,27.2672,-47.4056,1.5727,35.2920,-1.1067,0.0009,0.0539,0.7993,0.0009,0,0
1789855323.4434,26.5766,-46.0262,-1.1076,0.7536,0.0000,76,-0.0052,27.2672,-47.4056,1.5426,35.2619,-1.1067,0.0010,0.0550,0.7993,0.0010,0,0
1789855323.4936,26.5901,-46.0532,-1.1076,0.7536,0.0000,77,-0.0059,27.5376,-47.9502,2.1205,35.2317,-1.1076,0.0001,0.0038,0.8000,0.0001,0,0
1789855323.5443,26.6035,-46.0802,-1.1076,0.7536,0.0000,77,-0.0057,27.5376,-47.9502,2.0903,35.2016,-1.1075,0.0001,0.0039,0.7999,0.0001,0,0
1789855323.5932,26.6170,-46.1071,-1.1076,0.7536,0.0000,77,-0.0054,27.5376,-47.9502,2.0602,35.1714,-1.1075,0.0001,0.0040,0.7999,0.0001,0,0
1789855323.6439,26.6237,-46.1206,-1.1076,0.7536,0.0000,77,-0.0053,27.5376,-47.9502,2.0451,35.1564,-1.1075,0.0001,0.0041,0.7999,0.0001,0,0
1789855323.6962,26.6372,-46.1476,-1.1076,0.7536,0.0000,77,-0.0051,27.5376,-47.9502,2.0150,35.1262,-1.1075,0.0001,0.0042,0.7999,0.0001,0,0
1789855323.7436,26.6507,-46.1746,-1.1076,0.7536,0.0000,77,-0.0049,27.5376,-47.9502,1.9848,35.0961,-1.1075,0.0001,0.0044,0.7999,0.0001,0,0
1789855323.7933,26.6709,-46.2150,-1.1076,0.7536,0.0000,77,-0.0045,27.5376,-47.9502,1.9396,35.0509,-1.1075,0.0001,0.0046,0.7999,0.0001,0,0
1789855323.8433,26.6843,-46.2420,-1.1076,0.7536,0.0000,77,-0.0043,27.5376,-47.9502,1.9095,35.0207,-1.1075,0.0001,0.0047,0.7999,0.0001,0,0
1789855323.8937,26.6978,-46.2690,-1.1076,0.7536,0.0000,77,-0.0041,27.5376,-47.9502,1.8793,34.9906,-1.1075,0.0001,0.0048,0.7999,0.0001,0,0
1789855323.9434,26.7113,-46.2959,-1.1076,0.7536,0.0000,77,-0.0038,27.5376,-47.9502,1.8492,34.9604,-1.1075,0.0001,0.0050,0.7999,0.0001,0,0
1789855323.9948,26.7247,-46.3229,-1.1076,0.7537,0.0000,77,-0.0036,27.5376,-47.9502,1.8190,34.9303,-1.1075,0.0001,0.0052,0.7999,0.0001,0,0
1789855324.0435,26.7382,-46.3499,-1.1076,0.7537,0.0000,77,-0.0034,27.5376,-47.9502,1.7889,34.9002,-1.1075,0.0001,0.0053,0.7999,0.0001,0,0
1789855324.0932,26.7517,-46.3768,-1.1076,0.7537,0.0000,77,-0.0031,27.5376,-47.9502,1.7587,34.8700,-1.1075,0.0001,0.0055,0.7999,0.0001,0,0
1789855324.1445,26.7651,-46.4038,-1.1076,0.7537,0.0000,77,-0.0029,27.5376,-47.9502,1.7286,34.8399,-1.1075,0.0001,0.0056,0.7999,0.0001,0,0
1789855324.1931,26.7853,-46.4443,-1.1076,0.7537,0.0000,77,-0.0026,27.5376,-47.9502,1.6834,34.7947,-1.1075,0.0001,0.0059,0.7999,0.0001,0,0
1789855324.2442,26.7921,-46.4578,-1.1076,0.7537,0.0000,77,-0.0024,27.5376,-47.9502,1.6683,34.7796,-1.1075,0.0001,0.0060,0.7999,0.0001,0,0
1789855324.2945,26.8123,-46.4982,-1.1076,0.7537,0.0000,77,-0.0021,27.5376,-47.9502,1.6231,34.7344,-1.1075,0.0001,0.0063,0.7999,0.0001,0,0
1789855324.3433,26.8257,-46.5252,-1.1076,0.7537,0.0000,77,-0.0019,27.5376,-47.9502,1.5929,34.7042,-1.1075,0.0001,0.0066,0.7999,0.0001,0,0
1789855324.3938,26.8392,-46.5522,-1.1076,0.7537,0.0000,77,-0.0016,27.5376,-47.9502,1.5628,34.6741,-1.1075,0.0001,0.0069,0.7999,0.0001,0,0
1789855324.4435,26.8527,-46.5791,-1.1076,0.7537,0.0000,77,-0.0014,27.5376,-47.9502,1.5326,34.6439,-1.1075,0.0001,0.0073,0.7999,0.0001,0,0
1789855324.4934,26.8594,-46.5926,-1.1076,0.7537,0.0000,78,0.0021,27.8073,-48.4985,2.1286,34.6289,-1.1093,-0.0017,-0.0952,0.7988,-0.0017,0,0
1789855324.5433,26.8797,-46.6333,-1.1076,0.7608,0.0000,78,0.0019,27.8073,-48.4985,2.0831,34.5834,-1.1093,-0.0017,-0.0972,0.7987,-0.0017,0,0
1789855324.5966,26.8865,-46.6468,-1.1076,0.7551,0.0000,78,0.0019,27.8073,-48.4985,2.0680,34.5683,-1.1093,-0.0017,-0.0979,0.7987,-0.0017,0,0
1789855324.6433,26.9067,-46.6873,-1.1076,0.7537,0.0000,78,0.0017,27.8073,-48.4985,2.0228,34.5231,-1.1094,-0.0018,-0.1003,0.7987,-0.0018,0,0
1789855324.6936,26.9201,-46.7142,-1.1076,0.7536,0.0000,78,0.0016,27.8073,-48.4985,1.9926,34.4929,-1.1094,-0.0018,-0.1021,0.7987,-0.0018,0,0
1789855324.7554,26.9336,-46.7412,-1.1076,0.7536,0.0000,78,0.0014,27.8073,-48.4985,1.9625,34.4628,-1.1094,-0.0018,-0.1040,0.7987,-0.0018,0,0
1789855324.7934,26.9538,-46.7817,-1.1076,0.7536,0.0003,78,0.0013,27.8073,-48.4985,1.9173,34.4176,-1.1095,-0.0019,-0.1075,0.7986,-0.0019,0,0
1789855324.8442,26.9605,-46.7951,-1.1076,0.7535,0.0004,78,0.0012,27.8073,-48.4985,1.9022,34.4025,-1.1095,-0.0019,-0.1090,0.7986,-0.0019,0,0
1789855324.9012,26.9808,-46.8356,-1.1076,0.7542,-0.0011,78,0.0010,27.8073,-48.4985,1.8570,34.3573,-1.1095,-0.0019,-0.1100,0.7986,-0.0019,0,0
1789855324.9435,26.9942,-46.8627,-1.1078,0.7557,-0.0059,78,0.0008,27.8073,-48.4985,1.8267,34.3271,-1.1095,-0.0017,-0.0962,0.7988,-0.0017,0,0
1789855324.9943,27.0077,-46.8897,-1.1079,0.7539,-0.0007,78,0.0007,27.8073,-48.4985,1.7966,34.2969,-1.1095,-0.0017,-0.0959,0.7988,-0.0017,0,0
1789855325.0436,27.0212,-46.9170,-1.1081,0.7624,-0.0046,78,0.0005,27.8073,-48.4985,1.7661,34.2664,-1.1095,-0.0015,-0.0854,0.7989,-0.0015,0,0
1789855325.0941,27.0348,-46.9441,-1.1081,0.7594,-0.0001,78,0.0004,27.8073,-48.4985,1.7357,34.2360,-1.1096,-0.0015,-0.0864,0.7989,-0.0015,0,0
1789855325.1468,27.0483,-46.9713,-1.1082,0.7567,-0.0046,78,0.0002,27.8073,-48.4985,1.7054,34.2058,-1.1096,-0.0013,-0.0755,0.7990,-0.0013,0,0
1789855325.1936,27.0617,-46.9982,-1.1083,0.7537,0.0000,78,0.0001,27.8073,-48.4985,1.6753,34.1756,-1.1096,-0.0013,-0.0764,0.7990,-0.0013,0,0
1789855325.2493,27.0752,-47.0252,-1.1083,0.7537,0.0000,78,-0.0001,27.8073,-48.4985,1.6451,34.1455,-1.1096,-0.0014,-0.0775,0.7990,-0.0014,0,0
1789855325.2935,27.0953,-47.0657,-1.1083,0.7537,0.0000,78,-0.0003,27.8073,-48.4985,1.5999,34.1003,-1.1096,-0.0014,-0.0794,0.7990,-0.0014,0,0
1789855325.3435,27.1088,-47.0927,-1.1083,0.7536,0.0000,78,-0.0004,27.8073,-48.4985,1.5698,34.0701,-1.1097,-0.0014,-0.0808,0.7990,-0.0014,0,0
1789855325.3971,27.1222,-47.1196,-1.1083,0.7536,0.0000,78,-0.0006,27.8073,-48.4985,1.5396,34.0400,-1.1097,-0.0014,-0.0823,0.7989,-0.0014,0,0
1789855325.4433,27.1357,-47.1466,-1.1083,0.7536,0.0000,79,-0.0025,28.0748,-49.0450,2.1180,34.0099,-1.1114,-0.0031,-0.1792,0.7977,-0.0031,0,0
1789855325.4967,27.1491,-47.1736,-1.1083,0.7536,0.0000,79,-0.0025,28.0748,-49.0450,2.0878,33.9797,-1.1114,-0.0032,-0.1819,0.7976,-0.0032,0,0
1789855325.5436,27.1626,-47.2006,-1.1083,0.7536,0.0000,79,-0.0024,28.0748,-49.0450,2.0577,33.9496,-1.1115,-0.0032,-0.1848,0.7976,-0.0032,0,0
1789855325.5934,27.1760,-47.2275,-1.1082,0.7536,0.0000,79,-0.0024,28.0748,-49.0450,2.0275,33.9194,-1.1115,-0.0033,-0.1879,0.7976,-0.0033,0,0
1789855325.6436,27.1895,-47.2545,-1.1082,0.7536,0.0000,79,-0.0024,28.0748,-49.0450,1.9974,33.8893,-1.1116,-0.0033,-0.1913,0.7975,-0.0033,0,0
1789855325.6935,27.2029,-47.2815,-1.1082,0.7535,0.0003,79,-0.0023,28.0748,-49.0450,1.9673,33.8592,-1.1116,-0.0034,-0.1951,0.7975,-0.0034,0,0
1789855325.7435,27.2164,-47.3085,-1.1082,0.7532,0.0013,79,-0.0022,28.0748,-49.0450,1.9371,33.8290,-1.1117,-0.0035,-0.2015,0.7974,-0.0035,0,0
1789855325.7938,27.2298,-47.3355,-1.1084,0.7559,-0.0065,79,-0.0023,28.0748,-49.0450,1.9069,33.7988,-1.1117,-0.0033,-0.1877,0.7976,-0.0033,0,0
1789855325.8434,27.2500,-47.3761,-1.1086,0.7542,-0.0015,79,-0.0023,28.0748,-49.0450,1.8616,33.7535,-1.1118,-0.0031,-0.1795,0.7977,-0.0031,0,0
1789855325.8941,27.2634,-47.4031,-1.1087,0.7539,-0.0008,79,-0.0022,28.0748,-49.0450,1.8315,33.7234,-1.1118,-0.0031,-0.1804,0.7977,-0.0031,0,0
1789855325.9442,27.2768,-47.4301,-1.1087,0.7539,-0.0005,79,-0.0022,28.0748,-49.0450,1.8013,33.6932,-1.1118,-0.0032,-0.1821,0.7976,-0.0032,0,0
1789855325.9934,27.2903,-47.4571,-1.1087,0.7538,-0.0003,79,-0.0022,28.0748,-49.0450,1.7711,33.6631,-1.1119,-0.0032,-0.1842,0.7976,-0.0032,0,0
1789855326.0435,27.3037,-47.4841,-1.1087,0.7538,-0.0001,79,-0.0021,28.0748,-49.0450,1.7410,33.6329,-1.1120,-0.0033,-0.1867,0.7976,-0.0033,0,0
1789855326.0944,27.3172,-47.5111,-1.1087,0.7537,0.0000,79,-0.0021,28.0748,-49.0450,1.7108,33.6028,-1.1120,-0.0033,-0.1895,0.7975,-0.0033,0,0
1789855326.1433,27.3373,-47.5515,-1.1087,0.7537,0.0000,79,-0.0021,28.0748,-49.0450,1.6656,33.5576,-1.1121,-0.0034,-0.1942,0.7975,-0.0034,0,0
1789855326.1935,27.3508,-47.5785,-1.1087,0.7537,0.0000,79,-0.0020,28.0748,-49.0450,1.6355,33.5274,-1.1122,-0.0034,-0.1976,0.7974,-0.0034,0,0
1789855326.2487,27.3643,-47.6058,-1.1089,0.7625,-0.0049,79,-0.0021,28.0748,-49.0450,1.6050,33.4969,-1.1122,-0.0033,-0.1883,0.7976,-0.0033,0,0
1789855326.2932,27.3777,-47.6328,-1.1089,0.7538,-0.0005,79,-0.0020,28.0748,-49.0450,1.5748,33.4668,-1.1122,-0.0033,-0.1907,0.7975,-0.0033,0,0
1789855326.3449,27.3913,-47.6602,-1.1091,0.7625,-0.0050,79,-0.0021,28.0748,-49.0450,1.5443,33.4363,-1.1123,-0.0032,-0.1811,0.7977,-0.0032,0,0
1789855326.3946,27.4048,-47.6874,-1.1091,0.7596,-0.0006,80,-0.0032,28.3419,-49.5926,2.1232,33.4059,-1.1137,-0.0046,-0.2614,0.7966,-0.0046,0,0
1789855326.4434,27.4251,-47.7284,-1.1096,0.7628,-0.0058,80,-0.0031,28.3419,-49.5926,2.0775,33.3602,-1.1137,-0.0042,-0.2388,0.7969,-0.0042,0,0
1789855326.4971,27.4318,-47.7419,-1.1096,0.7572,-0.0062,80,-0.0031,28.3419,-49.5926,2.0624,33.3451,-1.1138,-0.0042,-0.2382,0.7969,-0.0042,0,0
1789855326.5433,27.4520,-47.7827,-1.1098,0.7627,-0.0054,80,-0.0029,28.3419,-49.5926,2.0168,33.2996,-1.1138,-0.0040,-0.2305,0.7970,-0.0040,0,0
1789855326.5935,27.4655,-47.8101,-1.1102,0.7643,-0.0101,80,-0.0029,28.3419,-49.5926,1.9863,33.2690,-1.1138,-0.0036,-0.2078,0.7973,-0.0036,0,0
1789855326.6435,27.4791,-47.8377,-1.1105,0.7688,-0.0067,80,-0.0029,28.3419,-49.5926,1.9555,33.2382,-1.1139,-0.0034,-0.1934,0.7975,-0.0034,0,0
1789855326.6971,27.4927,-47.8652,-1.1105,0.7681,-0.0006,80,-0.0028,28.3419,-49.5926,1.9248,33.2075,-1.1139,-0.0034,-0.1948,0.7975,-0.0034,0,0
1789855326.7532,27.4996,-47.8790,-1.1105,0.7680,-0.0004,80,-0.0027,28.3419,-49.5926,1.9094,33.1922,-1.1139,-0.0034,-0.1958,0.7975,-0.0034,0,0
1789855326.8076,27.5132,-47.9065,-1.1105,0.7680,-0.0001,80,-0.0027,28.3419,-49.5926,1.8787,33.1615,-1.1140,-0.0035,-0.1983,0.7974,-0.0035,0,0
1789855326.8435,27.5268,-47.9341,-1.1105,0.7679,0.0000,80,-0.0026,28.3419,-49.5926,1.8480,33.1307,-1.1140,-0.0035,-0.2010,0.7974,-0.0035,0,0
1789855326.8966,27.5405,-47.9616,-1.1105,0.7679,0.0000,80,-0.0025,28.3419,-49.5926,1.8173,33.1000,-1.1141,-0.0036,-0.2039,0.7974,-0.0036,0,0
1789855326.9434,27.5541,-47.9891,-1.1105,0.7679,0.0000,80,-0.0024,28.3419,-49.5926,1.7866,33.0693,-1.1142,-0.0036,-0.2069,0.7973,-0.0036,0,0
1789855326.9951,27.5678,-48.0166,-1.1105,0.7679,0.0000,80,-0.0023,28.3419,-49.5926,1.7559,33.0386,-1.1142,-0.0037,-0.2102,0.7973,-0.0037,0,0
1789855327.0476,27.5814,-48.0441,-1.1105,0.7679,0.0000,80,-0.0022,28.3419,-49.5926,1.7251,33.0079,-1.1143,-0.0037,-0.2137,0.7972,-0.0037,0,0
1789855327.0949,27.6019,-48.0854,-1.1105,0.7679,0.0000,80,-0.0020,28.3419,-49.5926,1.6791,32.9618,-1.1144,-0.0038,-0.2195,0.7972,-0.0038,0,0
1789855327.1436,27.6155,-48.1129,-1.1105,0.7678,0.0000,80,-0.0019,28.3419,-49.5926,1.6484,32.9311,-1.1145,-0.0039,-0.2237,0.7971,-0.0039,0,0
1789855327.1951,27.6291,-48.1405,-1.1105,0.7678,0.0000,80,-0.0018,28.3419,-49.5926,1.6176,32.9004,-1.1145,-0.0040,-0.2282,0.7970,-0.0040,0,0
1789855327.2434,27.6496,-48.1817,-1.1105,0.7678,0.0002,80,-0.0017,28.3419,-49.5926,1.5716,32.8544,-1.1146,-0.0041,-0.2358,0.7969,-0.0041,0,0
1789855327.2941,27.6564,-48.1955,-1.1105,0.7677,0.0004,80,-0.0016,28.3419,-49.5926,1.5562,32.8390,-1.1147,-0.0042,-0.2387,0.7969,-0.0042,0,0
1789855327.3473,27.6701,-48.2230,-1.1105,0.7676,0.0006,80,-0.0015,28.3419,-49.5926,1.5255,32.8083,-1.1148,-0.0043,-0.2451,0.7968,-0.0043,0,0
1789855327.3932,27.6837,-48.2505,-1.1105,0.7675,0.0010,81,-0.0019,28.6086,-50.1423,2.1058,32.7776,-1.1161,-0.0056,-0.3208,0.7958,-0.0056,0,0
1789855327.4437,27.6905,-48.2642,-1.1104,0.7674,0.0013,81,-0.0018,28.6086,-50.1423,2.0904,32.7623,-1.1161,-0.0057,-0.3251,0.7958,-0.0057,0,0
1789855327.4937,27.7042,-48.2917,-1.1103,0.7672,0.0019,81,-0.0017,28.6086,-50.1423,2.0597,32.7316,-1.1162,-0.0058,-0.3349,0.7957,-0.0058,0,0
1789855327.5433,27.7178,-48.3195,-1.1109,0.7724,-0.0136,81,-0.0017,28.6086,-50.1423,2.0288,32.7007,-1.1162,-0.0053,-0.3047,0.7960,-0.0053,0,0
1789855327.5969,27.7382,-48.3608,-1.1110,0.7683,-0.0012,81,-0.0015,28.6086,-50.1423,1.9827,32.6546,-1.1163,-0.0053,-0.3058,0.7960,-0.0053,0,0
